ID,Title,IsDairyFree,Ready_In_Minutes,Source_URL,cleaned_instructions,total_steps,cleaned_ingredients,total_ingredients,equipment_detected,equipment_complexity,zscore_steps,zscore_ingredients,zscore_equipment,zscore_ready_in_minutes,complexity_score,ingredients_wo_measure,cluster_id,cuisine,recipe_text,complexity_normalized
650484,Luscious Palak Paneer,FALSE,30,https://www.foodista.com/recipe/WKQQKG5K/luscious-palak-paneer,"blanch spinach hot water tiny pinch baking powder keeps beautifully green drain wilted. place blender puree cup water. set puree aside.in large pan heat oil add onions, garlic, ginger, chillies tomatoes. cook around 5 minutes high heat stirring constantly. let burn. add spinach puree, turmeric powder, cumin powder, coriander powder, fennel powder, cinnamon powder, cardamom powder salt taste. simmer medium heat oil separates spinach mixture. add paneer single cream wish remove heat. serve naan, rice, paratha.",10,"1.0 pinch baking powder, 0.25 teaspoon cardamom powder, 0.25 teaspoon cinnamon powder, 1.0 teaspoon coriander powder, 1.0 teaspoon cumin powder, 4.0 medium cloves garlic, 1.0 tablespoon ginger, 3.0 chilies, 0.25 teaspoon ground fennel, 1.0 medium onion, 1.0 cup paneer, 2.0 servings salt, 10.0 cups spinach, 2.0 tablespoons sunflower oil, 1.0 cup tomatoes, 0.5 teaspoon turmeric, 1.0 cup water",17,"['pan', 'blender']",2,-0.268676578,1.489244869,0.181067042,-0.388744545,0.205824001,"["" baking powder"", "" cardamom powder"", "" cinnamon powder"", "" coriander powder"", "" cumin powder"", "" cloves garlic"", "" ginger"", ""chilies"", "" ground fennel"", "" onion"", "" paneer"", "" "", "" spinach"", "" sunflower oil"", "" tomatoes"", "" turmeric"", "" ""]",6,Indian and Global Fusion,"Luscious Palak Paneer 1.0 pinch baking powder, 0.25 teaspoon cardamom powder, 0.25 teaspoon cinnamon powder, 1.0 teaspoon coriander powder, 1.0 teaspoon cumin powder, 4.0 medium cloves garlic, 1.0 tablespoon ginger, 3.0 chilies, 0.25 teaspoon ground fennel, 1.0 medium onion, 1.0 cup paneer, 2.0 servings salt, 10.0 cups spinach, 2.0 tablespoons sunflower oil, 1.0 cup tomatoes, 0.5 teaspoon turmeric, 1.0 cup water",3
651823,Middle Eastern Chopped Salad,TRUE,45,https://www.foodista.com/recipe/YWH5QKBS/middle-eastern-chopped-salad,"preheat oven 325 f. place nuts baking sheet toast 10 minutes begin emit toasted nut aroma. cool completely using nuts recipe. remove stems parsley mince either hand quick pulses food processor. parsley finely minced, use food processor careful pure it. parsley form fluffy base textures. chop olives, walnuts, scallions hand rough dice. dice prepared tomatoes drain. combine chopped ingredients. toss large wooden bowl olive oil, fresh lemon juice, cumin, chili flakes. season taste salt black pepper.",11,"1.0 cup walnuts, 2.0 cups parsley, 0.75 cup niçoise olives, 0.5 cup scallion, 1.0 cup tomato, 1.0 cup extra virgin olive oil, 1.0 cup squeezed lemon juice, 0.5 teaspoon cumin powder, 0.5 teaspoon chili flake, 8.0 servings kosher salt coarsely ground pepper",10,"['oven', 'food processor', 'baking sheet']",3,-0.172442524,-0.226716631,0.957709977,-0.147310458,0.158261611,"["" walnuts"", "" parsley"", "" ni\ueoise olives"", "" scallion"", "" tomato"", ""  virgin olive oil"", "" squeezed lemon juice"", "" cumin powder"", "" chili flake"", "" kosher  coarsely ground ""]",5,Italian/Mediterranean,"Middle Eastern Chopped Salad 1.0 cup walnuts, 2.0 cups parsley, 0.75 cup niçoise olives, 0.5 cup scallion, 1.0 cup tomato, 1.0 cup extra virgin olive oil, 1.0 cup squeezed lemon juice, 0.5 teaspoon cumin powder, 0.5 teaspoon chili flake, 8.0 servings kosher salt coarsely ground pepper",3
1681431,Rajasthani Mirchi Vada - How to make Jodhpuri Mirchi Bada,TRUE,40,http://thecuisine.blogspot.com/2016/08/mirchi-vada-recipe.html,"boil, peel mash potatoes well. mixing bowl, combine mashed potatoes, amchur, red chilli powder, fennel, coriander powder, cumin powder , garam masala salt mix well combined. keep aside. wash chillies wipe cloth. slit chillies lengthwise remove seeds. stuff prepared potato filling keep aside. heat oil pan deep frying. combine besan, salt, turmeric powder baking soda mixing bowl. make smooth little thick batter adding water little little. dip stuffed chilli besan batter carefully drop hot oil. deep fry hot oil crisp golden color. want expose chilli, dip chilli batter slide onto edge batter bowl expose one side chilli. remove fried vadas oil place paper towel. serve hot ketchup green chutney.",14,"2.0 cups besan / chickpea flour, 12.0 long chillies, 3.0 potatoes, 2.0 tsp amchur / mango powder, 1.0 tsp garam masala, 1.0 tsp roasted cumin powder, 1.0 tsp roasted coriander powder, 1.0 tsp roasted crished fennel seeds, 1.5 chilli powder, 0.25 tsp turmeric powder, 0.25 tsp baking soda, 1.0 serving salt, 1.0 serving oil, 1.0 cup water",14,"['pan', 'mixing bowl']",2,0.116259637,0.753832798,0.181067042,-0.227788487,0.228811679,"["" besan / chickpea flour"", ""long chillies"", ""potatoes"", "" amchur / mango powder"", "" garam masala"", "" roasted cumin powder"", "" roasted coriander powder"", "" roasted crished fennel seeds"", ""chilli powder"", "" turmeric powder"", "" baking soda"", ""serving "", ""serving oil"", "" ""]",6,Indian and Global Fusion,"Rajasthani Mirchi Vada - How to make Jodhpuri Mirchi Bada 2.0 cups besan / chickpea flour, 12.0 long chillies, 3.0 potatoes, 2.0 tsp amchur / mango powder, 1.0 tsp garam masala, 1.0 tsp roasted cumin powder, 1.0 tsp roasted coriander powder, 1.0 tsp roasted crished fennel seeds, 1.5 chilli powder, 0.25 tsp turmeric powder, 0.25 tsp baking soda, 1.0 serving salt, 1.0 serving oil, 1.0 cup water",3
1095798,Collard greens with white beans and sausage,FALSE,105,https://www.foodista.com/recipe/VL6G5T5N/collard-greens-with-white-beans-and-sausage,"soak beans night.the next day, slice 1 onion half slice onion. place beans, onion halves, carrot, thyme rosemary sprig bay leaf large pot cover beans 1500 ml water. crumble vegetable cube, cover bring boil. reduce flame simmer 30 minutes low heat beans nearly tender. drain beans reserve cooking liquid. discard solids. set aside. saute sliced onion garlic butter olive oil 6 minutes moderately high heat, stirring occasionally. add collards stems cut leaves torn small pieces cook, tossing, slightly wilted. add half reserved bean cooking liquid, cover cook low heat, stirring occasionally, collards tender, 50 minutes. add beans, sausage remaining bean cooking liquid pot cook 15 minutes.just serving, stir lime zest juice. season pepper.",14,"400.0 g beans, 2.0 medium onions, 1.0 small carrot, 1.0 thyme sprig, 1.0 rosemary sprig, 1.0 bay leaf, 1500.0 ml water, 1.0 vegetable stock cube, 2.0 tbs butter, 1.0 tbs olive oil, 3.0 garlic cloves, 300.0 g collard greens—stems cut, 300.0 g quality sausage, 0.5 tsp lime zest, 2.0 tbs lime juice, 0.5 tsp ground pepper",16,['pot'],1,0.116259637,1.244107512,-0.595575892,0.818425892,0.198495179,"["" beans"", "" onions"", "" carrot"", ""thyme sprig"", ""rosemary sprig"", ""bay leaf"", "" "", ""vegetable stock cube"", "" butter"", "" olive oil"", ""garlic cloves"", "" collard greens\ustems cut"", "" quality sausage"", "" lime zest"", "" lime juice"", "" ground ""]",3,Latin American/Mexican,"Collard greens with white beans and sausage 400.0 g beans, 2.0 medium onions, 1.0 small carrot, 1.0 thyme sprig, 1.0 rosemary sprig, 1.0 bay leaf, 1500.0 ml water, 1.0 vegetable stock cube, 2.0 tbs butter, 1.0 tbs olive oil, 3.0 garlic cloves, 300.0 g collard greens—stems cut, 300.0 g quality sausage, 0.5 tsp lime zest, 2.0 tbs lime juice, 0.5 tsp ground pepper",3
662294,Sun-Dried Tomato Romesco,FALSE,45,https://www.foodista.com/recipe/W2PPGSSX/sun-dried-tomato-romesco,"combine hazelnuts, almonds, parmesan, garlic food processor. pulse finely ground. add roasted red peppers, sundried tomatoes, vinegar, salt, red pepper. process smooth, desired consistency.",4,"0.25 cup hazelnuts, 0.25 cup roasted almonds, 1.0 cup parmesan cheese, 2.0 cloves garlic, 12.0 oz roasted peppers, 0.25 tablespoon sun-dried tomatoes, 2.0 tablespoons red wine vinegar, 0.25 teaspoon salt, 0.25 teaspoon pepper",9,['food processor'],1,-0.846080902,-0.471853988,-0.595575892,-0.147310458,-0.626206972,"["" hazelnuts"", "" roasted almonds"", "" parmesan cheese"", ""cloves garlic"", "" roasted peppers"", "" sun-dried tomatoes"", "" red wine vinegar"", "" "", "" ""]",2,Italian/Mediterranean,"Sun-Dried Tomato Romesco 0.25 cup hazelnuts, 0.25 cup roasted almonds, 1.0 cup parmesan cheese, 2.0 cloves garlic, 12.0 oz roasted peppers, 0.25 tablespoon sun-dried tomatoes, 2.0 tablespoons red wine vinegar, 0.25 teaspoon salt, 0.25 teaspoon pepper",1
1095773,Twice-Baked Potatoes,FALSE,90,https://www.foodista.com/recipe/RGR3XZR8/twice-baked-potato,"position rack upper third oven preheat 400 degrees f.prick potatoes fork place directly oven rack. bake tender pierced small knife, 1 hour. remove potatoes oven let cool 5 minutes. reduce oven temperature 350 degrees f.in large, heavy pot medium heat, melt 2 tablespoons butter. add garlic shallot saute shallot translucent, three minutes. increase heat mediumhigh, add spinach, toss wilted still bright green, four minutes. transfer spinach mixture sieve set bowl press liquid spinach.using serrated knife, cut slice 12 inch thick one long side potato discard. scoop potato flesh bowl, leaving shell 14 inch thick. add sour cream, salt, pepper remaining 4 tablespoons butter potato flesh mash potato masher blend. stir 23 cup cheese spinach. spoon potato mixture potato shells, mounding high. press remaining cheese top filling. transfer potatoes baking sheet bake heated through, 20 minutes. test doneness, stick small knife potato leave 15 seconds. remove knife feel blade hot, potatoes ready. serve immediately.",19,"4.0 large russet potatoes, 6.0 tablespoons butter, 2.0 large garlic cloves, 1.0 large shallot, 2.0 bunches spinach leaves, 2.0 tablespoons cream, 0.5 teaspoon salt, 0.25 teaspoon pepper, 1.0 cup firmly cheddar cheese",9,"['oven', 'pot', 'baking sheet']",3,0.597429907,-0.471853988,0.957709977,0.576991804,0.489613338,"["" russet potatoes"", "" butter"", "" garlic cloves"", "" shallot"", ""bunches spinach leaves"", "" cream"", "" "", "" "", "" firmly cheddar cheese""]",4,European Comfort Foods,"Twice-Baked Potatoes 4.0 large russet potatoes, 6.0 tablespoons butter, 2.0 large garlic cloves, 1.0 large shallot, 2.0 bunches spinach leaves, 2.0 tablespoons cream, 0.5 teaspoon salt, 0.25 teaspoon pepper, 1.0 cup firmly cheddar cheese",4
663314,The Perfect Butter Beans Stew,TRUE,45,https://www.foodista.com/recipe/CQPQ67GP/the-perfect-butter-beans-stew,go blog full instructions httpgourmandelle.comtheperfectbutterbeansstew,1,"500.0 g lima beans *soaked overnight, 2.0 onions, 4.0 garlic cloves, 1.0 tsp tarragon, 2.0 tbsp tarragon, 2.0 tbsp paprika, 3.0 bay leaves, 1.0 tbsp unrefined sunflower oil, 0.33333334 tsp ground pepper, 6.0 servings sea salt",10,[],0,-1.134783063,-0.226716631,-1.372218826,-0.147310458,-0.925653245,"["" lima beans *soaked overnight"", ""onions"", ""garlic cloves"", "" tarragon"", "" tarragon"", "" paprika"", ""bay leaves"", "" unrefined sunflower oil"", "" ground "", "" sea ""]",4,European Comfort Foods,"The Perfect Butter Beans Stew 500.0 g lima beans *soaked overnight, 2.0 onions, 4.0 garlic cloves, 1.0 tsp tarragon, 2.0 tbsp tarragon, 2.0 tbsp paprika, 3.0 bay leaves, 1.0 tbsp unrefined sunflower oil, 0.33333334 tsp ground pepper, 6.0 servings sea salt",1
644306,Garlic Lime Grilled Chicken Salad,FALSE,30,https://www.foodista.com/recipe/2HFYQSNY/garlic-lime-grilled-chicken-salad,"mix 14 cup fresh orange juice, 14 cup fresh lime juice, oil, spices, salt small bowl. pour half mixture chicken save rest marinade.marinate chicken breast least hourpreferably two.after chicken marinated, prepare grill, heat grill 425sear chicken sides 12 minutes. reduce heat 350 375 cook 710 minutes. cut red peppers small strips add grill 23 minutes.cook frozen corn, however, warm top salad. add 12 tablespoons vinegar leftover marinade make vinaigrette dressing salad.top ingredient beginning salad chicken. spoon vinaigrette dressing prepared salads.",10,"8.0 ounces black beans, 0.5 teaspoon pepper, 1.5 pounds chicken breast, 0.5 teaspoon cilantro, 0.75 teaspoon cumin, 8.0 ounces corn, 1.0 teaspoon garlic, 0.75 teaspoon kosher salt, 2.0 limes, 4.0 servings mexican cheese, 2.0 tablespoons olive oil, 1.0 teaspoon onions, 1.0 orange, 0.75 teaspoon oregano, 2.0 peppers, 1.0 bag romaine lettuce, 1.0 tablespoons vinegar",17,['grill'],1,-0.268676578,1.489244869,-0.595575892,-0.388744545,-0.027168879,"["" black beans"", "" "", "" chicken breast"", "" cilantro"", "" cumin"", "" corn"", "" garlic"", "" kosher "", ""limes"", "" mexican cheese"", "" olive oil"", "" onions"", ""orange"", "" oregano"", ""peppers"", ""bag romaine lettuce"", "" vinegar""]",1,Tex-Mex and Southwestern,"Garlic Lime Grilled Chicken Salad 8.0 ounces black beans, 0.5 teaspoon pepper, 1.5 pounds chicken breast, 0.5 teaspoon cilantro, 0.75 teaspoon cumin, 8.0 ounces corn, 1.0 teaspoon garlic, 0.75 teaspoon kosher salt, 2.0 limes, 4.0 servings mexican cheese, 2.0 tablespoons olive oil, 1.0 teaspoon onions, 1.0 orange, 0.75 teaspoon oregano, 2.0 peppers, 1.0 bag romaine lettuce, 1.0 tablespoons vinegar",3
1095693,Raspberry Arugula Side Salad,TRUE,10,https://www.foodista.com/recipe/GR74D5VW/raspberry-arugula-salad-recipe-paleo-keto-aip,place ingredients salad bowl excluding raspberries toss well. add salt taste. top raspberries mix get crushed easily.,3,"2.0 oz arugula, 1.0 oz baby spinach, 1.0 cucumber, 10.0 cilantro leaves, 14.0 olives, 2.0 servings salt, 1.0 tablespoon olive oil, 1.0 tablespoon lemon juice, 14.0 raspberries",9,[],0,-0.942314955,-0.471853988,-1.372218826,-0.710656662,-0.954028094,"["" arugula"", "" baby spinach"", ""cucumber"", ""cilantro leaves"", ""olives"", "" "", "" olive oil"", "" lemon juice"", ""raspberries""]",5,Italian/Mediterranean,"Raspberry Arugula Side Salad 2.0 oz arugula, 1.0 oz baby spinach, 1.0 cucumber, 10.0 cilantro leaves, 14.0 olives, 2.0 servings salt, 1.0 tablespoon olive oil, 1.0 tablespoon lemon juice, 14.0 raspberries",1
640109,Corn Tortilla and Veggie Stacks With Red Pepper Coulis,TRUE,45,https://www.foodista.com/recipe/DZQDN2GM/corn-tortilla-and-veggie-stacks-with-red-pepper-coulis,"veggies peel slice eggplant 1 inch thick slices lightly oil grill cook eggplant 5 7 minutes overcook , add salt pepper taste , saute asparagus mushrooms 5 7 minutes set aside assembly ",8,"3.0 corn tortillas, 1.0 cup asparagus stalks, 0.5 cup mushrooms, 1.0 japanese eggplant, 0.75 cup peppers, 0.5 cup veganaise, 1.0 garlic clove, 0.5 cup parsley, 1.0 tablespoon lemon juice, 0.5 teaspoon salt, 0.5 teaspoon pepper, 0.5 teaspoon cayenne",12,['grill'],1,-0.461144686,0.263558083,-0.595575892,-0.147310458,-0.325150071,"[""corn tortillas"", "" asparagus stalks"", "" mushrooms"", ""japanese eggplant"", "" peppers"", "" veganaise"", ""garlic clove"", "" parsley"", "" lemon juice"", "" "", "" "", "" cayenne""]",5,Italian/Mediterranean,"Corn Tortilla and Veggie Stacks With Red Pepper Coulis 3.0 corn tortillas, 1.0 cup asparagus stalks, 0.5 cup mushrooms, 1.0 japanese eggplant, 0.75 cup peppers, 0.5 cup veganaise, 1.0 garlic clove, 0.5 cup parsley, 1.0 tablespoon lemon juice, 0.5 teaspoon salt, 0.5 teaspoon pepper, 0.5 teaspoon cayenne",2
656846,Pork with Blueberry Sauce,TRUE,45,https://www.foodista.com/recipe/RTDNFR4H/pork-with-blueberry-sauce,"preheat oven 400 degrees fahrenheit.in nonreactive bowl, mash blueberryies brown sugar desired consistency, set aside. heat saute pan medium. season pork chops salt pepper sides. add canola oil saute pan. brown pork sides golden crispy, 23 min side. remove pan place baking dish finish cooking oven. depending thickness pork. thin keep warm aside sauce ready.in pan pork cooking in, add chopped red onion, saute translucent. add mashed blueberry sugar mixture balsamic vinegar. cook sauce gets thick, 23 minutes. add lime zest juice season salt pepper. put pork oven, remove place serving plates. serve sauce top garnish parsley cilantro. enjoy",15,"1.0 tbsp balsamic vinegar, 0.5 pint blueberries, 0.25 cup brown sugar, 1.0 tbsp canola oil, 1.0 lime zest, 4.0 servings garnish: parsley, 4.0 servings bell pepper, 4.0 pork chops, 1.0 onion, 4.0 servings salt",10,"['oven', 'pan']",2,0.212493691,-0.226716631,0.181067042,-0.147310458,0.079243217,"["" balsamic vinegar"", ""pint blueberries"", "" brown sugar"", "" canola oil"", ""lime zest"", "" garnish: parsley"", "" bell "", ""pork chops"", ""onion"", "" ""]",2,Italian/Mediterranean,"Pork with Blueberry Sauce 1.0 tbsp balsamic vinegar, 0.5 pint blueberries, 0.25 cup brown sugar, 1.0 tbsp canola oil, 1.0 lime zest, 4.0 servings garnish: parsley, 4.0 servings bell pepper, 4.0 pork chops, 1.0 onion, 4.0 servings salt",3
1697635,Grilled Vegetables,TRUE,30,https://maplewoodroad.com/how-to-grill-any-vegetable/,"start charcoal wood fire grill create one two hot zones see article. clean, peel, cut vegetables place bowl. except onions, easily fall apart mixed bowl like season separately. add olive oil, salt, pepper, gently toss vegetables hands, trying evenly coat veggies oil. add olive oil needed. charcoal wood ready, add lightly oiled cooking grate wait minutes heat give nice looking grill marks. add vegetables cook one side time. char quickly, move less hot zone grill. cooking times variety different vegetables, see full article httpsmaplewoodroad.comfoodhowtogrillanyvegetable theyu2019re done, transfer big bowl sprinkle flaky sea salt top. squeeze juice half lemon lime veggies serve homemade chimichurri sauce.",11,"2.0 bell peppers, 1.0 large onion, 1.0 medium eggplant, 1.0 medium zucchini, 0.5 lb asparagus, 2.0 medium tomatoes, 2.0 large portobello mushrooms, 0.25 c olive oil, 4.0 juice lemon, 1.0 pinch sea salt freshly cracked pepper",10,['grill'],1,-0.172442524,-0.226716631,-0.595575892,-0.388744545,-0.331867558,"[""bell peppers"", "" onion"", "" eggplant"", "" zucchini"", "" asparagus"", "" tomatoes"", "" portobello mushrooms"", ""c olive oil"", ""juice lemon"", "" sea  freshly cracked ""]",5,Italian/Mediterranean,"Grilled Vegetables 2.0 bell peppers, 1.0 large onion, 1.0 medium eggplant, 1.0 medium zucchini, 0.5 lb asparagus, 2.0 medium tomatoes, 2.0 large portobello mushrooms, 0.25 c olive oil, 4.0 juice lemon, 1.0 pinch sea salt freshly cracked pepper",2
